pattern,strategy,attack_information_ratio,defense_budget,onset_time,n_runs,lookahead_runs,infection_rate,activation_rate,detection_rate,PAS,PS,EP,mean_active_infectious,mean_exposed,mean_detected,RT,RI,RE,selected_policy_mode,best_before_guard_mode,safe_guard_mode
DCDC,CP,0.25,40,90,50,20,0.01,0.15,1e-05,0.1696972655033339,1.0,0.1696972655033339,29.54,4.24,0.0,3.918792966657343,0.9289563802097844,0.5930733817833329,CP,CP,
DCDC,CP,0.25,40,120,50,20,0.01,0.15,1e-05,0.2873370051203293,0.98,0.2815902650179227,47.76,3.96,0.02,5.942196488069665,0.8519563305224223,0.5090449963426219,CP,CP,
DCDC,CP,0.25,40,150,50,20,0.01,0.15,1e-05,0.4005200398707865,1.0,0.4005200398707865,63.78,3.04,0.0,7.888944685777526,0.779509573361631,0.4281999715208668,CP,CP,
DCDC,CP,0.25,40,180,50,20,0.01,0.15,1e-05,0.4819774021574859,0.98,0.4723378541143362,75.08,2.44,0.02,9.290011317108757,0.7259146885976341,0.3700161413160815,CP,CP,
DCDC,CP,0.25,40,210,50,20,0.01,0.15,1e-05,0.5304879138035923,0.94,0.4986586389753767,82.98,1.66,0.06,10.124392117421786,0.6927828560276652,0.335365775854577,CP,CP,
DCDC,CP,0.25,40,240,50,20,0.01,0.15,1e-05,0.5475369715702441,0.88,0.4818325349818148,88.08,1.58,0.12,10.417635911008198,0.6793009684793414,0.3231878774498257,CP,CP,
DCDC,CP,0.25,40,270,50,20,0.01,0.15,1e-05,0.5285685873669942,0.8,0.4228548698935954,89.0,1.24,0.2,10.0913797027123,0.6884304182114538,0.3367367233092899,CP,CP,
DCDC,CP,0.25,40,300,50,20,0.01,0.15,1e-05,0.5768733244142639,0.8,0.4614986595314111,91.66,1.0,0.2,10.922221179925335,0.6570323391307284,0.3022333397040972,CP,CP,
DCDC,CP,0.25,60,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.625,CP,CP,
DCDC,CP,0.25,60,30,50,20,0.01,0.15,1e-05,0.0257919975709286,1.0,0.0257919975709286,5.28,1.46,0.0,1.4075135616206722,1.0,0.6088800015181696,CP,CP,
DCDC,CP,0.25,60,60,50,20,0.01,0.15,1e-05,0.0760140281748437,1.0,0.0760140281748437,14.42,2.76,0.0,2.201021645162531,0.99483331138081,0.5774912323907226,CP,CP,
DCDC,CP,0.25,60,90,50,20,0.01,0.15,1e-05,0.1560855135387998,1.0,0.1560855135387998,27.04,3.24,0.0,3.466151113913037,0.9547641072630336,0.52744655403825,CP,CP,
DCDC,CP,0.25,60,120,50,20,0.01,0.15,1e-05,0.2219399073129409,0.94,0.2086235128741644,41.36,3.3,0.06,4.506650535544467,0.9113818052053436,0.4862875579294119,CP,CP,
DCDC,CP,0.25,60,150,50,20,0.01,0.15,1e-05,0.3283993370703703,1.0,0.3283993370703703,54.0,2.62,0.0,6.18870952571185,0.8464658380441749,0.4197504143310187,CP,CP,
DCDC,CP,0.25,60,180,50,20,0.01,0.15,1e-05,0.4084959237113587,0.94,0.3839861682886771,63.8,1.88,0.06,7.454235594639468,0.7908776495876169,0.3696900476804007,CP,CP,
DCDC,CP,0.25,60,210,50,20,0.01,0.15,1e-05,0.4394617225891867,0.9,0.395515550330268,71.46,1.7,0.1,7.943495216909152,0.7683498803170287,0.3503364233817582,CP,CP,
DCDC,CP,0.25,60,240,50,20,0.01,0.15,1e-05,0.5120765259101008,0.9,0.4608688733190907,79.78,1.14,0.1,9.090809109379594,0.7211502581584344,0.3049521713061869,CP,CP,
DCDC,CP,0.25,60,270,50,20,0.01,0.15,1e-05,0.5472790480522238,0.88,0.4816055622859569,83.04,0.96,0.12,9.647008959225134,0.6970686187660546,0.2829505949673601,CP,CP,
DCDC,CP,0.25,60,300,50,20,0.01,0.15,1e-05,0.601142932768487,0.92,0.553051498147008,88.44,0.74,0.08,10.498058337742092,0.6644432281770726,0.2492856670196957,CP,CP,
DCDC,CP,0.25,80,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5555555555555556,CP,CP,
DCDC,CP,0.25,80,30,50,20,0.01,0.15,1e-05,0.022924167461442,1.0,0.022924167461442,4.62,1.26,0.0,1.330108011444766,1.0,0.5428199069658654,CP,CP,
DCDC,CP,0.25,80,60,50,20,0.01,0.15,1e-05,0.0642208393002602,1.0,0.0642208393002602,12.26,2.2,0.0,1.9247800859237472,0.9982186699177468,0.5198773114998555,CP,CP,
DCDC,CP,0.25,80,90,50,20,0.01,0.15,1e-05,0.1227946281971079,1.0,0.1227946281971079,22.44,2.6,0.0,2.7682426460383542,0.9864865941663922,0.4873363176682733,CP,CP,
DCDC,CP,0.25,80,120,50,20,0.01,0.15,1e-05,0.1979069505428465,0.98,0.1939488115319896,33.78,2.94,0.02,3.84986008781699,0.947923333676738,0.4456072496984186,CP,CP,
DCDC,CP,0.25,80,150,50,20,0.01,0.15,1e-05,0.2763387761612534,0.98,0.2708120006380283,45.08,2.16,0.02,4.979278376722049,0.8978154795346175,0.4020340132437481,CP,CP,
DCDC,CP,0.25,80,180,50,20,0.01,0.15,1e-05,0.3513271747377375,0.96,0.337274087748228,55.04,1.9,0.04,6.059111316223421,0.8484373364204706,0.360373791812368,CP,CP,
DCDC,CP,0.25,80,210,50,20,0.01,0.15,1e-05,0.4017988042773455,0.96,0.3857268521062517,61.72,1.66,0.04,6.785902781593776,0.8156307772197253,0.3323339976236968,CP,CP,
DCDC,CP,0.25,80,240,50,20,0.01,0.15,1e-05,0.4119714314188908,0.86,0.3542954310202461,67.54,1.34,0.14,6.932388612432028,0.801018569577721,0.3266825381006162,CP,CP,
DCDC,CP,0.25,80,270,50,20,0.01,0.15,1e-05,0.463823887484355,0.86,0.3988885432365453,73.02,1.42,0.14,7.679063979774712,0.7673144731351694,0.2978756180642472,CP,CP,
DCDC,CP,0.25,80,300,50,20,0.01,0.15,1e-05,0.5287158896837986,0.92,0.4864186185090947,76.56,1.28,0.08,8.6135088114467,0.7299346717055308,0.261824505731223,CP,CP,
DCDC,CP,0.25,100,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,CP,CP,
DCDC,CP,0.25,100,30,50,20,0.01,0.15,1e-05,0.0172328898820798,1.0,0.0172328898820798,3.34,0.74,0.0,1.2240275684670376,1.0,0.4913835550589601,CP,CP,
DCDC,CP,0.25,100,60,50,20,0.01,0.15,1e-05,0.0514420787631759,1.0,0.0514420787631759,8.74,1.28,0.0,1.6687470239212876,0.9998386576061412,0.474278960618412,CP,CP,
DCDC,CP,0.25,100,90,50,20,0.01,0.15,1e-05,0.0995779318952472,1.0,0.0995779318952472,16.48,1.56,0.0,2.2945131146382143,0.9978667840951332,0.4502110340523764,CP,CP,
DCDC,CP,0.25,100,120,50,20,0.01,0.15,1e-05,0.1398156553030737,0.98,0.1370193421970122,23.02,1.74,0.02,2.8176035189399578,0.9882757137943176,0.4300921723484632,CP,CP,
DCDC,CP,0.25,100,150,50,20,0.01,0.15,1e-05,0.1942751594976787,0.98,0.1903896563077251,31.06,2.02,0.02,3.525577073469824,0.9677127013506276,0.4028624202511606,CP,CP,
DCDC,CP,0.25,100,180,50,20,0.01,0.15,1e-05,0.234814211035321,0.96,0.2254216425939082,36.88,2.06,0.04,4.052584743459174,0.9431213135827768,0.3825928944823394,CP,CP,
DCDC,CP,0.25,100,210,50,20,0.01,0.15,1e-05,0.3076771349377905,0.96,0.2953700495402789,47.0,1.56,0.04,4.999802754191278,0.8960098622904361,0.3461614325311047,CP,CP,
DCDC,CP,0.25,100,240,50,20,0.01,0.15,1e-05,0.3598196966986162,0.92,0.3310341209627269,54.84,1.58,0.08,5.677656057082011,0.8577599901352851,0.3200901516506919,CP,CP,
DCDC,CP,0.25,100,270,50,20,0.01,0.15,1e-05,0.421609482182685,0.94,0.3963129132517239,60.38,1.22,0.06,6.480923268374905,0.8199538365812548,0.2891952589086575,CP,CP,
DCDC,CP,0.25,100,300,50,20,0.01,0.15,1e-05,0.4365045362630953,0.88,0.3841239919115239,64.46,1.26,0.12,6.674558971420241,0.8042720514289878,0.2817477318684523,CP,CP,
DCDC,CP,0.5,0,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,CP,CP,
DCDC,CP,0.5,0,30,50,20,0.01,0.15,1e-05,0.0478735275043584,1.0,0.0478735275043584,7.04,2.6,0.0,1.9574705500871696,0.9688822071221668,0.9521264724956414,CP,CP,
DCDC,CP,0.5,0,60,50,20,0.01,0.15,1e-05,0.1703441102376753,1.0,0.1703441102376753,24.28,4.62,0.0,4.406882204753506,0.8892763283455111,0.8296558897623246,CP,CP,
DCDC,CP,0.5,0,90,50,20,0.01,0.15,1e-05,0.3220708489299171,1.0,0.3220708489299171,44.02,5.34,0.0,7.441416978598344,0.7906539481955539,0.6779291510700829,CP,CP,
DCDC,CP,0.5,0,120,50,20,0.01,0.15,1e-05,0.4867876651499067,0.92,0.4478446519379142,65.76,5.02,0.08,10.735753302998134,0.6835880176525606,0.5132123348500933,CP,CP,
DCDC,CP,0.5,0,150,50,20,0.01,0.15,1e-05,0.6839676507827679,0.96,0.6566089447514571,88.68,3.98,0.04,14.67935301565536,0.5554210269912008,0.316032349217232,CP,CP,
DCDC,CP,0.5,0,180,50,20,0.01,0.15,1e-05,0.7638446608427533,0.96,0.7332908744090431,96.68,2.8,0.04,16.27689321685507,0.5035009704522103,0.2361553391572467,CP,CP,
DCDC,CP,0.5,0,210,50,20,0.01,0.15,1e-05,0.8207214566662357,0.92,0.7550637401329369,106.32,2.0,0.08,17.414429133324713,0.4665310531669467,0.1792785433337643,CP,CP,
DCDC,CP,0.5,0,240,50,20,0.01,0.15,1e-05,0.7007972031538097,0.74,0.5185899303338192,102.96,1.72,0.26,15.015944063076198,0.5444818179500236,0.2992027968461902,CP,CP,
DCDC,CP,0.5,0,270,50,20,0.01,0.15,1e-05,0.8507327284618104,0.88,0.7486448010463931,113.6,0.4,0.12,18.014654569236207,0.4470237264998232,0.1492672715381896,CP,CP,
DCDC,CP,0.5,0,300,50,20,0.01,0.15,1e-05,0.8277138406912316,0.84,0.6952796261806344,112.44,0.72,0.16,17.554276813824632,0.4619860035506993,0.1722861593087682,CP,CP,
DCDC,CP,0.5,20,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8333333333333335,CP,CP,
DCDC,CP,0.5,20,30,50,20,0.01,0.15,1e-05,0.0407060308259068,0.98,0.0398919102093887,7.06,2.32,0.02,1.7571321733618674,0.9887559812273728,0.799411640978411,CP,CP,
DCDC,CP,0.5,20,60,50,20,0.01,0.15,1e-05,0.1316356232988819,1.0,0.1316356232988819,21.66,4.08,0.0,3.448422593359203,0.9343023412712168,0.7236369805842651,CP,CP,
DCDC,CP,0.5,20,90,50,20,0.01,0.15,1e-05,0.2496442064668161,0.98,0.2446513223374798,39.4,4.44,0.02,5.643382240282782,0.8572513512405586,0.6252964946109866,CP,CP,
DCDC,CP,0.5,20,120,50,20,0.01,0.15,1e-05,0.4013517772063778,1.0,0.4013517772063778,60.32,4.54,0.0,8.465143056038627,0.7591213448158544,0.4988735189946851,CP,CP,
DCDC,CP,0.5,20,150,50,20,0.01,0.15,1e-05,0.5057249064732563,0.96,0.485495910214326,75.28,3.42,0.04,10.40648326040257,0.6904788107923835,0.4118959112722863,CP,CP,
DCDC,CP,0.5,20,180,50,20,0.01,0.15,1e-05,0.6056399196021492,0.94,0.5693015244260202,89.42,2.1,0.06,12.264902504599975,0.625134052258603,0.3286334003315423,CP,CP,
DCDC,CP,0.5,20,210,50,20,0.01,0.15,1e-05,0.6924608413146429,0.96,0.6647624076620572,97.42,1.28,0.04,13.879771648452357,0.5691004531454822,0.2562826322377976,CP,CP,
DCDC,CP,0.5,20,240,50,20,0.01,0.15,1e-05,0.6289631933195199,0.8200000000000001,0.5157498185220063,98.12,1.18,0.18,12.69871539574307,0.607573924342312,0.3091973389004,CP,CP,
DCDC,CP,0.5,20,270,50,20,0.01,0.15,1e-05,0.7102668622775744,0.88,0.6250348388042655,100.96,0.98,0.12,14.210963638362884,0.5559265395195766,0.2414442814353546,CP,CP,
DCDC,CP,0.5,20,300,50,20,0.01,0.15,1e-05,0.7479879965865902,0.9,0.6731891969279312,106.94,0.44,0.1,14.91257673651058,0.5318078022187163,0.2100100028445081,CP,CP,
DCDC,CP,0.5,40,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7142857142857143,CP,CP,
DCDC,CP,0.5,40,30,50,20,0.01,0.15,1e-05,0.0383586149112852,1.0,0.0383586149112852,6.72,2.14,0.0,1.6597681764741057,0.998931580024932,0.6868867036347962,CP,CP,
DCDC,CP,0.5,40,60,50,20,0.01,0.15,1e-05,0.1075121412945234,1.0,0.1075121412945234,19.18,3.22,0.0,2.8492088302658027,0.96952651616051,0.6374913276467692,CP,CP,
DCDC,CP,0.5,40,90,50,20,0.01,0.15,1e-05,0.2086056469689482,1.0,0.2086056469689482,36.7,3.92,0.0,4.58801712786591,0.9044063294701836,0.5652816807364655,CP,CP,
DCDC,CP,0.5,40,120,50,20,0.01,0.15,1e-05,0.3444162277141685,1.0,0.3444162277141685,55.06,3.82,0.0,6.923959116683699,0.8161294519857905,0.4682741230613082,CP,CP,
DCDC,CP,0.5,40,150,50,20,0.01,0.15,1e-05,0.3894502104159608,0.98,0.3816612062076415,63.64,3.06,0.02,7.698543619154524,0.7860395919792055,0.436106992560028,CP,CP,
DCDC,CP,0.5,40,180,50,20,0.01,0.15,1e-05,0.51142906182795,0.98,0.501200480591391,78.58,2.04,0.02,9.79657986344074,0.7067711098118324,0.3489792415514644,CP,CP,
DCDC,CP,0.5,40,210,50,20,0.01,0.15,1e-05,0.5344629557282704,0.9,0.4810166601554433,86.0,1.44,0.1,10.192762838526251,0.6885990787766244,0.3325264601940926,CP,CP,
DCDC,CP,0.5,40,240,50,20,0.01,0.15,1e-05,0.5550238552256317,0.86,0.4773205154940432,90.52,1.38,0.14,10.546410309880866,0.6736344941033391,0.3178401034102631,CP,CP,
DCDC,CP,0.5,40,270,50,20,0.01,0.15,1e-05,0.5669231204754922,0.8200000000000001,0.4648769587899036,90.6,1.22,0.18,10.751077672178464,0.6642999716909301,0.3093406282317912,CP,CP,
DCDC,CP,0.5,40,300,50,20,0.01,0.15,1e-05,0.593293699665574,0.8200000000000001,0.4865008337257707,96.64,0.6,0.18,11.20465163424787,0.647159095217377,0.2905045002388757,CP,CP,
DCDC,CP,0.5,60,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.625,CP,CP,
DCDC,CP,0.5,60,30,50,20,0.01,0.15,1e-05,0.0300913821710958,1.0,0.0300913821710958,5.96,1.6,0.0,1.4754438383033153,1.0,0.6061928861430651,CP,CP,
DCDC,CP,0.5,60,60,50,20,0.01,0.15,1e-05,0.0858456600737037,1.0,0.0858456600737037,16.28,3.14,0.0,2.3563614291645196,0.993338742955422,0.5713464624539352,CP,CP,
DCDC,CP,0.5,60,90,50,20,0.01,0.15,1e-05,0.1709949473214883,1.0,0.1709949473214883,30.3,3.44,0.0,3.701720167679515,0.9484380500171652,0.5181281579240697,CP,CP,
DCDC,CP,0.5,60,120,50,20,0.01,0.15,1e-05,0.2524321084477834,0.98,0.2473834662788277,44.16,3.16,0.02,4.988427313474978,0.8947191295089408,0.4672299322201353,CP,CP,
DCDC,CP,0.5,60,150,50,20,0.01,0.15,1e-05,0.3420774984901407,1.0,0.3420774984901407,56.7,2.32,0.0,6.404824476144223,0.8376496259814086,0.4112015634436621,CP,CP,
DCDC,CP,0.5,60,180,50,20,0.01,0.15,1e-05,0.4151131159852113,0.94,0.3902063290260986,66.18,2.08,0.06,7.558787232566337,0.7865764746096127,0.365554302509243,CP,CP,
DCDC,CP,0.5,60,210,50,20,0.01,0.15,1e-05,0.4403200186028356,0.9,0.3962880167425521,73.44,1.8,0.1,7.957056293924804,0.7677919879081568,0.3497999883732277,CP,CP,
DCDC,CP,0.5,60,240,50,20,0.01,0.15,1e-05,0.4962090895867099,0.86,0.4267398170445705,78.84,1.18,0.14,8.840103615470017,0.7290640917686386,0.3148693190083063,CP,CP,
DCDC,CP,0.5,60,270,50,20,0.01,0.15,1e-05,0.5411582918914061,0.86,0.4653961310266092,82.48,0.9,0.14,9.550301011884216,0.6998471102705861,0.2867760675678712,CP,CP,
DCDC,CP,0.5,60,300,50,20,0.01,0.15,1e-05,0.6109610857764557,0.92,0.5620841989143393,90.06,0.7,0.08,10.653185155268,0.6580752942453039,0.2431493213897151,CP,CP,
DCDC,CP,0.5,80,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5555555555555556,CP,CP,
DCDC,CP,0.5,80,30,50,20,0.01,0.15,1e-05,0.0242484635718484,1.0,0.0242484635718484,4.72,1.32,0.0,1.3491778754346178,1.0,0.5420841869045286,CP,CP,
DCDC,CP,0.5,80,60,50,20,0.01,0.15,1e-05,0.0632374609625572,1.0,0.0632374609625572,12.52,2.46,0.0,1.910619437860824,0.9987116146455268,0.5204236327985794,CP,CP,
DCDC,CP,0.5,80,90,50,20,0.01,0.15,1e-05,0.1291584134177487,1.0,0.1291584134177487,23.58,2.74,0.0,2.859881153215582,0.983500578747502,0.483800881434584,CP,CP,
DCDC,CP,0.5,80,120,50,20,0.01,0.15,1e-05,0.1961099839386552,0.98,0.1921877842598821,34.24,2.84,0.02,3.8239837687166345,0.9504924387334976,0.4466055644785248,CP,CP,
DCDC,CP,0.5,80,150,50,20,0.01,0.15,1e-05,0.2719947995945937,0.96,0.2611150076108099,44.94,2.24,0.04,4.91672511416215,0.8997486988349539,0.404447333558559,CP,CP,
DCDC,CP,0.5,80,180,50,20,0.01,0.15,1e-05,0.3406279159874812,0.94,0.3201902410282323,54.82,1.82,0.06,5.905041990219729,0.8537918546081373,0.3663178244513993,CP,CP,
DCDC,CP,0.5,80,210,50,20,0.01,0.15,1e-05,0.4136416071494095,0.98,0.4053687750064214,62.5,1.44,0.02,6.9564391429514965,0.8095329553528837,0.3257546626947725,CP,CP,
DCDC,CP,0.5,80,240,50,20,0.01,0.15,1e-05,0.4152394560753222,0.86,0.3571059322247771,67.84,1.34,0.14,6.979448167484642,0.7988943535510404,0.3248669688470431,CP,CP,
DCDC,CP,0.5,80,270,50,20,0.01,0.15,1e-05,0.4717631303222294,0.86,0.4057162920771173,74.64,1.18,0.14,7.793389076640102,0.762153965290551,0.2934649275987614,CP,CP,
DCDC,CP,0.5,80,300,50,20,0.01,0.15,1e-05,0.5341379974569187,0.92,0.4914069576603652,78.06,1.34,0.08,8.69158716337963,0.7264103016530027,0.2588122236350452,CP,CP,
DCDC,CP,0.5,100,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,CP,CP,
DCDC,CP,0.5,100,30,50,20,0.01,0.15,1e-05,0.0172328898820798,1.0,0.0172328898820798,3.34,0.74,0.0,1.2240275684670376,1.0,0.4913835550589601,CP,CP,
DCDC,CP,0.5,100,60,50,20,0.01,0.15,1e-05,0.0514420787631759,1.0,0.0514420787631759,8.74,1.28,0.0,1.6687470239212876,0.9998386576061412,0.474278960618412,CP,CP,
DCDC,CP,0.5,100,90,50,20,0.01,0.15,1e-05,0.0995779318952472,1.0,0.0995779318952472,16.48,1.56,0.0,2.2945131146382143,0.9978667840951332,0.4502110340523764,CP,CP,
DCDC,CP,0.5,100,120,50,20,0.01,0.15,1e-05,0.1398156553030737,0.98,0.1370193421970122,23.02,1.74,0.02,2.8176035189399578,0.9882757137943176,0.4300921723484632,CP,CP,
DCDC,CP,0.5,100,150,50,20,0.01,0.15,1e-05,0.1942751594976787,0.98,0.1903896563077251,31.06,2.02,0.02,3.525577073469824,0.9677127013506276,0.4028624202511606,CP,CP,
DCDC,CP,0.5,100,180,50,20,0.01,0.15,1e-05,0.234814211035321,0.96,0.2254216425939082,36.88,2.06,0.04,4.052584743459174,0.9431213135827768,0.3825928944823394,CP,CP,
DCDC,CP,0.5,100,210,50,20,0.01,0.15,1e-05,0.3076771349377905,0.96,0.2953700495402789,47.0,1.56,0.04,4.999802754191278,0.8960098622904361,0.3461614325311047,CP,CP,
DCDC,CP,0.5,100,240,50,20,0.01,0.15,1e-05,0.3598196966986162,0.92,0.3310341209627269,54.84,1.58,0.08,5.677656057082011,0.8577599901352851,0.3200901516506919,CP,CP,
DCDC,CP,0.5,100,270,50,20,0.01,0.15,1e-05,0.421609482182685,0.94,0.3963129132517239,60.38,1.22,0.06,6.480923268374905,0.8199538365812548,0.2891952589086575,CP,CP,
DCDC,CP,0.5,100,300,50,20,0.01,0.15,1e-05,0.4365045362630953,0.88,0.3841239919115239,64.46,1.26,0.12,6.674558971420241,0.8042720514289878,0.2817477318684523,CP,CP,
DCDC,CP,1.0,0,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,CP,CP,
DCDC,CP,1.0,0,30,50,20,0.01,0.15,1e-05,0.0554712311226672,1.0,0.0554712311226672,8.18,3.06,0.0,2.109424622453345,0.9639436997702662,0.9445287688773328,CP,CP,
DCDC,CP,1.0,0,60,50,20,0.01,0.15,1e-05,0.1857464343139906,1.0,0.1857464343139906,26.7,4.78,0.0,4.714928686279815,0.8792648176959061,0.8142535656860092,CP,CP,
DCDC,CP,1.0,0,90,50,20,0.01,0.15,1e-05,0.3480877018577764,1.0,0.3480877018577764,48.72,5.64,0.0,7.961754037155528,0.7737429937924454,0.6519122981422236,CP,CP,
DCDC,CP,1.0,0,120,50,20,0.01,0.15,1e-05,0.5304138511593844,0.94,0.4985890200898213,70.28,4.78,0.06,11.60827702318769,0.6552309967464001,0.4695861488406156,CP,CP,
DCDC,CP,1.0,0,150,50,20,0.01,0.15,1e-05,0.7069682068637492,0.96,0.6786894785891991,91.2,3.18,0.04,15.13936413727498,0.540470665538563,0.2930317931362509,CP,CP,
DCDC,CP,1.0,0,180,50,20,0.01,0.15,1e-05,0.741332799906415,0.9,0.6671995199157735,99.36,2.4,0.1,15.8266559981283,0.5181336800608302,0.2586672000935849,CP,CP,
DCDC,CP,1.0,0,210,50,20,0.01,0.15,1e-05,0.8476941342239211,0.94,0.7968324861704859,107.98,1.42,0.06,17.953882684478426,0.4489988127544512,0.1523058657760787,CP,CP,
DCDC,CP,1.0,0,240,50,20,0.01,0.15,1e-05,0.7368444613437746,0.78,0.5747386798481442,106.62,1.3,0.22,15.736889226875494,0.5210511001265465,0.2631555386562254,CP,CP,
DCDC,CP,1.0,0,270,50,20,0.01,0.15,1e-05,0.8354396058429885,0.86,0.7184780610249701,113.94,0.46,0.14,17.70879211685977,0.4569642562020574,0.1645603941570114,CP,CP,
DCDC,CP,1.0,0,300,50,20,0.01,0.15,1e-05,0.8103360091185011,0.8200000000000001,0.664475527477171,110.66,0.84,0.18,17.206720182370024,0.4732815940729742,0.1896639908814988,CP,CP,
DCDC,CP,1.0,20,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8333333333333335,CP,CP,
DCDC,CP,1.0,20,30,50,20,0.01,0.15,1e-05,0.0483425631625812,0.98,0.0473757118993296,8.08,2.8,0.02,1.8991716748240108,0.9854056624364216,0.7930478640311824,CP,CP,
DCDC,CP,1.0,20,60,50,20,0.01,0.15,1e-05,0.1418901752853923,1.0,0.1418901752853923,23.26,4.44,0.0,3.6391572603082984,0.9276841542266524,0.7150915205955064,CP,CP,
DCDC,CP,1.0,20,90,50,20,0.01,0.15,1e-05,0.2666515572375525,1.0,0.2666515572375525,42.2,5.16,0.0,5.959718964618478,0.8466764877955907,0.6111237023020396,CP,CP,
DCDC,CP,1.0,20,120,50,20,0.01,0.15,1e-05,0.4167836082558567,1.0,0.4167836082558567,62.94,4.1,0.0,8.752175113558936,0.7490906546336932,0.486013659786786,CP,CP,
DCDC,CP,1.0,20,150,50,20,0.01,0.15,1e-05,0.5283707807567566,0.96,0.5072359495264863,78.56,3.16,0.04,10.827696522075676,0.6757589925081082,0.3930243493693695,CP,CP,
DCDC,CP,1.0,20,180,50,20,0.01,0.15,1e-05,0.6130970376588354,0.94,0.5763112153993052,90.1,2.08,0.06,12.403604900454337,0.620286925521757,0.3224191352843039,CP,CP,
DCDC,CP,1.0,20,210,50,20,0.01,0.15,1e-05,0.6955207239641872,0.96,0.6676998950056197,98.16,1.26,0.04,13.936685465733886,0.5671115294232784,0.2537327300298439,CP,CP,
DCDC,CP,1.0,20,240,50,20,0.01,0.15,1e-05,0.6955168129754563,0.9,0.6259651316779107,101.32,1.1,0.1,13.936612721343486,0.5659140715659535,0.2537359891871197,CP,CP,
DCDC,CP,1.0,20,270,50,20,0.01,0.15,1e-05,0.7208150412996908,0.9,0.6487335371697217,101.56,0.74,0.1,14.407159768174244,0.5494702231552011,0.2326541322502578,CP,CP,
DCDC,CP,1.0,20,300,50,20,0.01,0.15,1e-05,0.7315925396427276,0.88,0.6438014348856004,105.16,0.62,0.12,14.607621237354738,0.5420648492322271,0.2236728836310602,CP,CP,
DCDC,CP,1.0,40,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7142857142857143,CP,CP,
DCDC,CP,1.0,40,30,50,20,0.01,0.15,1e-05,0.0403658084631623,1.0,0.0403658084631623,7.14,2.3,0.0,1.694291905566392,0.9986798474831232,0.685452993954884,CP,CP,
DCDC,CP,1.0,40,60,50,20,0.01,0.15,1e-05,0.1136977861613882,1.0,0.1136977861613882,20.24,3.34,0.0,2.955601921975878,0.9658452856353668,0.6330730098847228,CP,CP,
DCDC,CP,1.0,40,90,50,20,0.01,0.15,1e-05,0.2152833698418378,1.0,0.2152833698418378,37.54,4.04,0.0,4.702873961279611,0.9000658096028055,0.5605118786844016,CP,CP,
DCDC,CP,1.0,40,120,50,20,0.01,0.15,1e-05,0.3512434435700637,1.0,0.3512434435700637,56.8,3.5,0.0,7.041387229405098,0.8116917616794584,0.4633975403070973,CP,CP,
DCDC,CP,1.0,40,150,50,20,0.01,0.15,1e-05,0.4028461378927349,0.98,0.3947892151348802,65.3,3.22,0.02,7.92895357175504,0.7773500103697222,0.4265384729337608,CP,CP,
DCDC,CP,1.0,40,180,50,20,0.01,0.15,1e-05,0.5057338485060355,0.96,0.4855044945657941,78.96,1.98,0.04,9.698622194303812,0.709672998471077,0.3530472510671176,CP,CP,
DCDC,CP,1.0,40,210,50,20,0.01,0.15,1e-05,0.5198743441421062,0.88,0.4574894228450534,85.32,1.48,0.12,9.94183871924423,0.6972816763076309,0.3429468970413526,CP,CP,
DCDC,CP,1.0,40,240,50,20,0.01,0.15,1e-05,0.5348239906578727,0.8200000000000001,0.4385556723394556,89.64,1.44,0.18,10.198972639315407,0.6851644060723827,0.3322685781015195,CP,CP,
DCDC,CP,1.0,40,270,50,20,0.01,0.15,1e-05,0.5693482592214081,0.8200000000000001,0.4668655725615546,90.6,1.18,0.18,10.79279005860822,0.6627236315060847,0.3076083862704227,CP,CP,
DCDC,CP,1.0,40,300,50,20,0.01,0.15,1e-05,0.6075107469921874,0.84,0.5103090274734374,96.88,0.74,0.16,11.449184848265624,0.6387180144550781,0.2803494664341517,CP,CP,
DCDC,CP,1.0,60,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.625,CP,CP,
