pattern,strategy,attack_information_ratio,defense_budget,T_opt,n_runs,lookahead_runs,infection_rate,activation_rate,detection_rate,PAS_at_T_opt,PS_at_T_opt,EP_max,mean_active_infectious,mean_exposed,mean_detected,RT,RI,RE,selected_policy_mode,best_before_guard_mode,safe_guard_mode
DDDC,DRAD,0.5,80,300,50,20,0.01,0.15,1e-05,0.1829524984337417,1.0,0.1829524984337417,24.6,1.22,0.0,3.634515977445881,0.9403412285631484,0.4539152786479213,DRAD_SCORE,DRAD_SCORE,
DDDC,DRAD,0.5,100,300,50,20,0.01,0.15,1e-05,0.1249687591175011,0.96,0.1199700087528011,17.86,0.82,0.04,2.6245938685275156,0.9772199545931431,0.4375156204412493,DRAD_SCORE,DRAD_SCORE,
DDDC,DRAD,1.0,0,210,50,20,0.01,0.15,1e-05,0.8576676882278557,0.94,0.8062076269341842,107.98,1.42,0.06,18.15335376455711,0.4425160026518939,0.1423323117721444,DRAD_SCORE,DRAD_SCORE,
DDDC,DRAD,1.0,20,300,50,20,0.01,0.15,1e-05,0.6159204870733861,0.9,0.5543284383660475,85.84,1.84,0.1,12.456121059564982,0.617651683402299,0.3200662607721783,DRAD_SCORE,DRAD_SCORE,
DDDC,DRAD,1.0,40,300,50,20,0.01,0.15,1e-05,0.4129608991856476,0.92,0.3799240272507958,62.64,2.42,0.08,8.10292746599314,0.768069672845979,0.4193136434388231,DRAD_SCORE,DRAD_SCORE,
DDDC,DRAD,1.0,60,270,50,20,0.01,0.15,1e-05,0.2563500195644905,0.96,0.2460960187819109,35.48,1.74,0.04,5.05033030911895,0.8875996287239903,0.4647812377721934,DRAD_SCORE,DRAD_SCORE,
DDDC,DRAD,1.0,80,270,50,20,0.01,0.15,1e-05,0.1866221353077963,1.0,0.1866221353077963,25.6,1.3,0.0,3.6873587484322674,0.9429262122317787,0.4518765914956686,DRAD_SCORE,DRAD_SCORE,
DDDC,DRAD,1.0,100,300,50,20,0.01,0.15,1e-05,0.1314901987046923,0.98,0.1288603947305984,18.56,1.0,0.02,2.709372583161,0.9742223492101624,0.4342549006476538,DRAD_SCORE,DRAD_SCORE,
DDDC,DRAD-CF-MPC,0.25,0,270,50,20,0.01,0.15,1e-05,0.848082285906266,0.88,0.746312411597514,112.7,0.58,0.12,17.96164571812532,0.4487465141609271,0.1519177140937339,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,0.25,20,300,50,20,0.01,0.15,1e-05,0.4617709013914143,0.94,0.4340646473079295,58.82,2.38,0.06,9.588938765880307,0.7186489140955807,0.448524248840488,CDP,CDP,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.25,40,270,50,20,0.01,0.15,1e-05,0.1956038536588436,1.0,0.1956038536588436,21.86,1.16,0.0,4.364386282932111,0.9017295999499602,0.5745686759579689,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.25,60,300,50,20,0.01,0.15,1e-05,0.1410519195823642,1.0,0.1410519195823642,15.5,0.76,0.0,3.2286203294013553,0.939869907546634,0.5368425502610222,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.25,80,300,50,20,0.01,0.15,1e-05,0.1338160155250246,1.0,0.1338160155250246,15.46,0.58,0.0,2.926950623560356,0.9543289498560068,0.4812133247083197,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.25,100,240,50,20,0.01,0.15,1e-05,0.0675309561020451,1.0,0.0675309561020451,8.48,0.4,0.0,1.8779024293265871,0.991160348844658,0.4662345219489774,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,0,210,50,20,0.01,0.15,1e-05,0.8314604552681574,0.92,0.7649436188467048,106.32,2.0,0.08,17.62920910536315,0.4595507040756977,0.1685395447318426,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,0.5,20,300,50,20,0.01,0.15,1e-05,0.4616139559699466,0.92,0.4246848394923509,58.74,2.3,0.08,9.586019581041008,0.718322734897061,0.4486550366917111,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,40,300,50,20,0.01,0.15,1e-05,0.1892759862099385,0.98,0.1854904664857398,22.58,0.96,0.02,4.255546962810944,0.9083608202593216,0.5790885812786154,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,60,300,50,20,0.01,0.15,1e-05,0.1674753051701238,1.0,0.1674753051701238,18.52,0.7,0.0,3.6461098216879577,0.9233445594552484,0.5203279342686726,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,80,300,50,20,0.01,0.15,1e-05,0.1111967528694089,1.0,0.1111967528694089,12.82,0.72,0.0,2.601233241319489,0.9691542641523784,0.4937795817392172,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,100,240,50,20,0.01,0.15,1e-05,0.0656047295079188,1.0,0.0656047295079188,8.86,0.48,0.0,1.8528614836029444,0.9929161368356244,0.4671976352460405,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,0,210,50,20,0.01,0.15,1e-05,0.8576676882278557,0.94,0.8062076269341842,107.98,1.42,0.06,18.15335376455711,0.4425160026518939,0.1423323117721444,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,1.0,20,300,50,20,0.01,0.15,1e-05,0.5197459316496356,0.96,0.4989560943836501,65.48,2.36,0.04,10.667274328683224,0.6813651444277368,0.4002117236253035,CDP,CDP,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,40,300,50,20,0.01,0.15,1e-05,0.1625342214333013,0.98,0.1592835370046353,20.22,1.08,0.02,3.795588608652783,0.9230465863855756,0.5981898418333562,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,60,300,50,20,0.01,0.15,1e-05,0.1639322424625845,1.0,0.1639322424625845,17.94,0.72,0.0,3.5901294309088354,0.9264792108123469,0.5225423484608847,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,80,300,50,20,0.01,0.15,1e-05,0.1094637690120414,1.0,0.1094637690120414,12.9,0.66,0.0,2.5762782737733967,0.9693193472302865,0.4947423505488658,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,100,240,50,20,0.01,0.15,1e-05,0.0755277795006941,1.0,0.0755277795006941,9.98,0.4,0.0,1.981861133509024,0.990799301638982,0.4622361102496529,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,NP,0.25,0,270,50,20,0.01,0.15,1e-05,0.848082285906266,0.88,0.746312411597514,112.7,0.58,0.12,17.96164571812532,0.4487465141609271,0.1519177140937339,NP,NP,
DDDC,NP,0.5,0,210,50,20,0.01,0.15,1e-05,0.8314604552681574,0.92,0.7649436188467048,106.32,2.0,0.08,17.62920910536315,0.4595507040756977,0.1685395447318426,NP,NP,
DDDC,NP,1.0,0,210,50,20,0.01,0.15,1e-05,0.8576676882278557,0.94,0.8062076269341842,107.98,1.42,0.06,18.15335376455711,0.4425160026518939,0.1423323117721444,NP,NP,
DDDC,PDP,0.25,0,270,50,20,0.01,0.15,1e-05,0.848082285906266,0.88,0.746312411597514,112.7,0.58,0.12,17.96164571812532,0.4487465141609271,0.1519177140937339,PDP,PDP,
DDDC,PDP,0.25,20,300,50,20,0.01,0.15,1e-05,0.7096659265857304,0.86,0.6103126968637281,103.78,0.74,0.14,14.199786234494589,0.5559171477192754,0.241945061178558,PDP,PDP,
DDDC,PDP,0.25,40,210,50,20,0.01,0.15,1e-05,0.5698410286758461,0.96,0.5470473875288122,83.18,1.98,0.04,10.801265693224554,0.6680033313607002,0.3072564080886814,PDP,PDP,
DDDC,PDP,0.25,60,300,50,20,0.01,0.15,1e-05,0.5519113901359395,0.88,0.4856820233196267,83.86,0.98,0.12,9.720199964147843,0.6940575964116394,0.2800553811650378,PDP,PDP,
DDDC,PDP,0.25,80,300,50,20,0.01,0.15,1e-05,0.5508192302089205,0.96,0.5287864610005637,75.68,1.16,0.04,8.931796915008455,0.7187675003642018,0.2495448721061552,PDP,PDP,
DDDC,PDP,0.25,100,270,50,20,0.01,0.15,1e-05,0.4286577599967983,0.92,0.3943651391970544,57.68,1.28,0.08,6.572550879958377,0.8133724560020812,0.2856711200016009,PDP,PDP,
DDDC,PDP,0.5,0,210,50,20,0.01,0.15,1e-05,0.8314604552681574,0.92,0.7649436188467048,106.32,2.0,0.08,17.62920910536315,0.4595507040756977,0.1685395447318426,PDP,PDP,
DDDC,PDP,0.5,20,300,50,20,0.01,0.15,1e-05,0.7495344397908252,0.9,0.6745809958117427,106.94,0.44,0.1,14.94134058010935,0.5308026141359636,0.2087213001743123,PDP,PDP,
DDDC,PDP,0.5,40,210,50,20,0.01,0.15,1e-05,0.5792216484841574,0.94,0.5444683495751079,84.72,1.7,0.06,10.962612353927504,0.6611059284852978,0.300555965368459,PDP,PDP,
DDDC,PDP,0.5,60,300,50,20,0.01,0.15,1e-05,0.5625984105869439,0.9,0.5063385695282495,85.0,1.08,0.1,9.889054887273714,0.6883110331184865,0.27337599338316,PDP,PDP,
DDDC,PDP,0.5,80,300,50,20,0.01,0.15,1e-05,0.5460244018343755,0.94,0.513262937724313,76.1,1.22,0.06,8.862751386415006,0.7202841388076558,0.2522086656475691,PDP,PDP,
DDDC,PDP,0.5,100,270,50,20,0.01,0.15,1e-05,0.4286577599967983,0.92,0.3943651391970544,57.68,1.28,0.08,6.572550879958377,0.8133724560020812,0.2856711200016009,PDP,PDP,
DDDC,PDP,1.0,0,210,50,20,0.01,0.15,1e-05,0.8576676882278557,0.94,0.8062076269341842,107.98,1.42,0.06,18.15335376455711,0.4425160026518939,0.1423323117721444,PDP,PDP,
DDDC,PDP,1.0,20,210,50,20,0.01,0.15,1e-05,0.703061994190489,0.96,0.6749395144228694,98.16,1.26,0.04,14.076953091943096,0.5622097037761822,0.2474483381745925,PDP,PDP,
DDDC,PDP,1.0,40,210,50,20,0.01,0.15,1e-05,0.562695916839899,0.92,0.517680243492707,84.06,1.54,0.08,10.67836976964626,0.6710476540540659,0.3123600594000722,PDP,PDP,
DDDC,PDP,1.0,60,300,50,20,0.01,0.15,1e-05,0.5625984105869439,0.9,0.5063385695282495,85.0,1.08,0.1,9.889054887273714,0.6883110331184865,0.27337599338316,PDP,PDP,
DDDC,PDP,1.0,80,300,50,20,0.01,0.15,1e-05,0.5460244018343755,0.94,0.513262937724313,76.1,1.22,0.06,8.862751386415006,0.7202841388076558,0.2522086656475691,PDP,PDP,
DDDC,PDP,1.0,100,270,50,20,0.01,0.15,1e-05,0.4286577599967983,0.92,0.3943651391970544,57.68,1.28,0.08,6.572550879958377,0.8133724560020812,0.2856711200016009,PDP,PDP,
DDDC,RP,0.25,0,270,50,20,0.01,0.15,1e-05,0.848082285906266,0.88,0.746312411597514,112.7,0.58,0.12,17.96164571812532,0.4487465141609271,0.1519177140937339,RP,RP,
DDDC,RP,0.25,20,210,50,20,0.01,0.15,1e-05,0.6726621988068686,0.96,0.6457557108545938,85.64,2.0,0.04,13.511516897807756,0.5819695707755355,0.2727815009942762,RP,RP,
DDDC,RP,0.25,40,300,50,20,0.01,0.15,1e-05,0.7136730358550831,0.94,0.6708526537037781,88.82,1.32,0.06,13.275176216707433,0.573712526694196,0.204519260103512,RP,RP,
DDDC,RP,0.25,60,300,50,20,0.01,0.15,1e-05,0.5643557950414116,0.9,0.5079202155372705,74.26,1.62,0.1,9.916821561654302,0.6871687332230825,0.2722776280991177,RP,RP,
DDDC,RP,0.25,80,300,50,20,0.01,0.15,1e-05,0.4252433668685383,0.94,0.399728764856426,54.92,1.26,0.06,7.123504482906952,0.7942289120466599,0.3193092406285898,RP,RP,
DDDC,RP,0.25,100,300,50,20,0.01,0.15,1e-05,0.2307478317278409,0.92,0.2122880051896136,31.26,0.82,0.08,3.999721812461931,0.9254581202948128,0.3846260841360795,RP,RP,
DDDC,RP,0.5,0,210,50,20,0.01,0.15,1e-05,0.8314604552681574,0.92,0.7649436188467048,106.32,2.0,0.08,17.62920910536315,0.4595507040756977,0.1685395447318426,RP,RP,
DDDC,RP,0.5,20,210,50,20,0.01,0.15,1e-05,0.7239802586622504,0.94,0.6805414431425153,91.62,1.68,0.06,14.46603281111786,0.5482128318695372,0.2300164511147913,RP,RP,
DDDC,RP,0.5,40,300,50,20,0.01,0.15,1e-05,0.7108821857628126,0.9,0.6397939671865314,92.74,1.08,0.1,13.227173595120378,0.5739265792541718,0.2065127244551338,RP,RP,
DDDC,RP,0.5,60,300,50,20,0.01,0.15,1e-05,0.5885657367739726,0.9,0.5297091630965753,78.3,1.3,0.1,10.299338641028768,0.6711478892658167,0.2571464145162671,RP,RP,
DDDC,RP,0.5,80,300,50,20,0.01,0.15,1e-05,0.4662158640256075,0.98,0.4568915467450953,59.64,1.28,0.02,7.713508441968747,0.7732711474149089,0.2965467422079959,RP,RP,
DDDC,RP,0.5,100,300,50,20,0.01,0.15,1e-05,0.2307478317278409,0.92,0.2122880051896136,31.26,0.82,0.08,3.999721812461931,0.9254581202948128,0.3846260841360795,RP,RP,
DDDC,RP,1.0,0,210,50,20,0.01,0.15,1e-05,0.8576676882278557,0.94,0.8062076269341842,107.98,1.42,0.06,18.15335376455711,0.4425160026518939,0.1423323117721444,RP,RP,
DDDC,RP,1.0,20,210,50,20,0.01,0.15,1e-05,0.7190156199385026,0.92,0.6614943703434224,91.36,1.68,0.08,14.37369053085615,0.5510398470399732,0.2341536500512477,RP,RP,
DDDC,RP,1.0,40,300,50,20,0.01,0.15,1e-05,0.701275388849949,0.88,0.6171223421879551,92.08,1.1,0.12,13.061936688219124,0.5793709972475333,0.2133747222500364,RP,RP,
DDDC,RP,1.0,60,300,50,20,0.01,0.15,1e-05,0.5885657367739726,0.9,0.5297091630965753,78.3,1.3,0.1,10.299338641028768,0.6711478892658167,0.2571464145162671,RP,RP,
DDDC,RP,1.0,80,300,50,20,0.01,0.15,1e-05,0.4662158640256075,0.98,0.4568915467450953,59.64,1.28,0.02,7.713508441968747,0.7732711474149089,0.2965467422079959,RP,RP,
DDDC,RP,1.0,100,300,50,20,0.01,0.15,1e-05,0.2307478317278409,0.92,0.2122880051896136,31.26,0.82,0.08,3.999721812461931,0.9254581202948128,0.3846260841360795,RP,RP,
RC,CDP,0.25,0,210,50,20,0.01,0.15,1e-05,0.8161397771323489,0.92,0.750848594961761,101.58,2.06,0.08,17.322795542646976,0.4695091448639732,0.1838602228676511,CDP,CDP,
RC,CDP,0.25,20,300,50,20,0.01,0.15,1e-05,0.4614319707343493,0.92,0.4245174130756014,57.92,2.48,0.08,9.582634655658898,0.7184341604826224,0.4488066910547089,CDP,CDP,
RC,CDP,0.25,40,270,50,20,0.01,0.15,1e-05,0.1714662477235361,1.0,0.1714662477235361,20.06,1.1,0.0,3.949219460844821,0.9173431882277224,0.5918098230546172,CDP,CDP,
RC,CDP,0.25,60,300,50,20,0.01,0.15,1e-05,0.1342155660635458,1.0,0.1342155660635458,15.44,0.54,0.0,3.120605943804025,0.9380564368965352,0.5411152712102839,CDP,CDP,
RC,CDP,0.25,80,300,50,20,0.01,0.15,1e-05,0.144049883764914,1.0,0.144049883764914,16.42,0.58,0.0,3.0743183262147618,0.9473910768743424,0.4755278423528255,CDP,CDP,
RC,CDP,0.25,100,300,50,20,0.01,0.15,1e-05,0.0922813903484797,0.96,0.0885901347345406,10.8,0.46,0.04,2.199658074530238,0.9808819927184084,0.4538593048257601,CDP,CDP,
RC,CDP,0.5,0,210,50,20,0.01,0.15,1e-05,0.8468791908153301,0.92,0.7791288555501038,106.32,2.0,0.08,17.937583816306606,0.4495285259700353,0.1531208091846698,CDP,CDP,
RC,CDP,0.5,20,300,50,20,0.01,0.15,1e-05,0.5053141134092274,0.96,0.4851015488728583,61.68,1.94,0.04,10.39884250941163,0.6907458262840023,0.4122382388256438,CDP,CDP,
RC,CDP,0.5,40,300,50,20,0.01,0.15,1e-05,0.1648015884018113,0.96,0.1582095248657389,21.76,0.9,0.04,3.834587320511156,0.9226951271038176,0.5965702939987062,CDP,CDP,
RC,CDP,0.5,60,300,50,20,0.01,0.15,1e-05,0.1270004207006444,1.0,0.1270004207006444,14.32,0.66,0.0,3.0066066470701815,0.946955495503184,0.5456247370620972,CDP,CDP,
RC,CDP,0.5,80,300,50,20,0.01,0.15,1e-05,0.1052409299149476,1.0,0.1052409299149476,12.04,0.66,0.0,2.515469390775246,0.9717788390880736,0.4970883722694735,CDP,CDP,
RC,CDP,0.5,100,300,50,20,0.01,0.15,1e-05,0.0922813903484797,0.96,0.0885901347345406,10.8,0.46,0.04,2.199658074530238,0.9808819927184084,0.4538593048257601,CDP,CDP,
RC,CDP,1.0,0,210,50,20,0.01,0.15,1e-05,0.8737665300153449,0.94,0.8213405382144241,107.98,1.42,0.06,18.4753306003069,0.4320517554900256,0.1262334699846549,CDP,CDP,
RC,CDP,1.0,20,300,50,20,0.01,0.15,1e-05,0.532130250693418,0.94,0.5002024356518129,64.14,2.24,0.06,10.897622662897575,0.672880278509228,0.389891457755485,CDP,CDP,
RC,CDP,1.0,40,300,50,20,0.01,0.15,1e-05,0.2063904832778462,1.0,0.2063904832778462,24.66,1.14,0.0,4.549916312378956,0.8955209298079018,0.5668639405158241,CDP,CDP,
RC,CDP,1.0,60,300,50,20,0.01,0.15,1e-05,0.1270004207006444,1.0,0.1270004207006444,14.32,0.66,0.0,3.0066066470701815,0.946955495503184,0.5456247370620972,CDP,CDP,
RC,CDP,1.0,80,300,50,20,0.01,0.15,1e-05,0.1052409299149476,1.0,0.1052409299149476,12.04,0.66,0.0,2.515469390775246,0.9717788390880736,0.4970883722694735,CDP,CDP,
RC,CDP,1.0,100,300,50,20,0.01,0.15,1e-05,0.0922813903484797,0.96,0.0885901347345406,10.8,0.46,0.04,2.199658074530238,0.9808819927184084,0.4538593048257601,CDP,CDP,
RC,CP,0.25,0,210,50,20,0.01,0.15,1e-05,0.8161397771323489,0.92,0.750848594961761,101.58,2.06,0.08,17.322795542646976,0.4695091448639732,0.1838602228676511,CP,CP,
RC,CP,0.25,20,300,50,20,0.01,0.15,1e-05,0.7569675669720598,0.9,0.6812708102748538,106.04,0.76,0.1,15.079596745680314,0.5259710814681612,0.2025270275232835,CP,CP,
RC,CP,0.25,40,300,50,20,0.01,0.15,1e-05,0.6057582429910624,0.86,0.5209520889723137,89.38,1.08,0.14,11.41904177944627,0.6406571420558095,0.281601255006384,CP,CP,
RC,CP,0.25,60,300,50,20,0.01,0.15,1e-05,0.4662714109736699,0.92,0.4289696980957763,68.38,1.58,0.08,8.367088293383986,0.7510565963012185,0.3335803681414562,CP,CP,
RC,CP,0.25,80,270,50,20,0.01,0.15,1e-05,0.3809566854938899,0.96,0.3657184180741343,52.72,1.76,0.04,6.485776271112013,0.8277854837326888,0.3439129525033945,CP,CP,
RC,CP,0.25,100,300,50,20,0.01,0.15,1e-05,0.2873560680016327,0.9,0.2586204612014695,40.62,1.16,0.1,4.735628884021225,0.9023971360806587,0.3563219659991836,CP,CP,
RC,CP,0.5,0,210,50,20,0.01,0.15,1e-05,0.8468791908153301,0.92,0.7791288555501038,106.32,2.0,0.08,17.937583816306606,0.4495285259700353,0.1531208091846698,CP,CP,
RC,CP,0.5,20,270,50,20,0.01,0.15,1e-05,0.7605522866902268,0.94,0.7149191494888132,104.14,0.64,0.06,15.146272532438218,0.5244410136513526,0.1995397610914776,CP,CP,
RC,CP,0.5,40,300,50,20,0.01,0.15,1e-05,0.6504986682450311,0.88,0.5724388280556274,94.7,0.9,0.12,12.188577093814532,0.6123758656407298,0.2496438083964063,CP,CP,
RC,CP,0.5,60,300,50,20,0.01,0.15,1e-05,0.5394731826642439,0.92,0.4963153280511044,75.76,1.7,0.08,9.523676286095055,0.7045424312682416,0.2878292608348476,CP,CP,
RC,CP,0.5,80,270,50,20,0.01,0.15,1e-05,0.4013717029161851,0.96,0.3853168347995377,55.28,1.62,0.04,6.779752521993063,0.8159083931044799,0.3325712761576749,CP,CP,
RC,CP,0.5,100,300,50,20,0.01,0.15,1e-05,0.2873560680016327,0.9,0.2586204612014695,40.62,1.16,0.1,4.735628884021225,0.9023971360806587,0.3563219659991836,CP,CP,
RC,CP,1.0,0,210,50,20,0.01,0.15,1e-05,0.8737665300153449,0.94,0.8213405382144241,107.98,1.42,0.06,18.4753306003069,0.4320517554900256,0.1262334699846549,CP,CP,
RC,CP,1.0,20,270,50,20,0.01,0.15,1e-05,0.7737673353715466,0.94,0.7273412952492538,104.3,0.76,0.06,15.392072437910764,0.5158512320084948,0.1885272205237112,CP,CP,
RC,CP,1.0,40,240,50,20,0.01,0.15,1e-05,0.6167432716810496,0.96,0.5920735408138076,87.02,1.22,0.04,11.607984272914052,0.6375168734073178,0.2737548059421075,CP,CP,
RC,CP,1.0,60,300,50,20,0.01,0.15,1e-05,0.5394731826642439,0.92,0.4963153280511044,75.76,1.7,0.08,9.523676286095055,0.7045424312682416,0.2878292608348476,CP,CP,
RC,CP,1.0,80,270,50,20,0.01,0.15,1e-05,0.4013717029161851,0.96,0.3853168347995377,55.28,1.62,0.04,6.779752521993063,0.8159083931044799,0.3325712761576749,CP,CP,
RC,CP,1.0,100,300,50,20,0.01,0.15,1e-05,0.2873560680016327,0.9,0.2586204612014695,40.62,1.16,0.1,4.735628884021225,0.9023971360806587,0.3563219659991836,CP,CP,
RC,DRAD,0.25,0,210,50,20,0.01,0.15,1e-05,0.8161397771323489,0.92,0.750848594961761,101.58,2.06,0.08,17.322795542646976,0.4695091448639732,0.1838602228676511,DRAD_SCORE,DRAD_SCORE,
RC,DRAD,0.25,20,300,50,20,0.01,0.15,1e-05,0.5130119367249785,0.96,0.4924914592559793,65.98,2.36,0.04,10.5420220230846,0.685742241128764,0.4058233860625179,DRAD_SCORE,DRAD_SCORE,
RC,DRAD,0.25,40,300,50,20,0.01,0.15,1e-05,0.3352091100014132,0.96,0.3218007456013567,46.08,1.74,0.04,6.7655966920243085,0.8198202651300455,0.4748506357132762,DRAD_SCORE,DRAD_SCORE,
RC,DRAD,0.25,60,240,50,20,0.01,0.15,1e-05,0.1759964016865821,1.0,0.1759964016865821,23.04,1.34,0.0,3.7807431466479984,0.9356717147674112,0.5150022489458861,DRAD_SCORE,DRAD_SCORE,
RC,DRAD,0.25,80,300,50,20,0.01,0.15,1e-05,0.163008205848786,0.98,0.1597480417318103,21.6,0.98,0.02,3.347318164222518,0.9489602783236104,0.4649954411951189,DRAD_SCORE,DRAD_SCORE,
RC,DRAD,0.25,100,300,50,20,0.01,0.15,1e-05,0.131109173298358,0.98,0.1284869898323908,16.94,0.56,0.02,2.704419252878655,0.9723768670211468,0.4344454133508209,DRAD_SCORE,DRAD_SCORE,
RC,DRAD,0.5,0,210,50,20,0.01,0.15,1e-05,0.8468791908153301,0.92,0.7791288555501038,106.32,2.0,0.08,17.937583816306606,0.4495285259700353,0.1531208091846698,DRAD_SCORE,DRAD_SCORE,
RC,DRAD,0.5,20,300,50,20,0.01,0.15,1e-05,0.4983398647656562,0.92,0.4584726755844037,66.08,2.14,0.08,10.269121484641207,0.6944790879023235,0.4180501126952864,DRAD_SCORE,DRAD_SCORE,
RC,DRAD,0.5,40,300,50,20,0.01,0.15,1e-05,0.34705398351648,0.94,0.3262307445054911,47.1,1.88,0.06,6.969328516483455,0.8117323348372971,0.4663900117739429,DRAD_SCORE,DRAD_SCORE,
RC,DRAD,0.5,60,240,50,20,0.01,0.15,1e-05,0.2048947461277273,0.98,0.2007968512051727,26.36,1.0,0.02,4.237336988818091,0.9195845588873792,0.4969407836701703,DRAD_SCORE,DRAD_SCORE,
RC,DRAD,0.5,80,300,50,20,0.01,0.15,1e-05,0.1620154479034575,1.0,0.1620154479034575,20.78,0.94,0.0,3.3330224498097873,0.9539160044145026,0.465546973386968,DRAD_SCORE,DRAD_SCORE,
RC,DRAD,0.5,100,300,50,20,0.01,0.15,1e-05,0.1404051110811173,0.98,0.137597008859495,17.76,0.6,0.02,2.8252664440545256,0.9668198039260676,0.4297974444594413,DRAD_SCORE,DRAD_SCORE,
RC,DRAD,1.0,0,210,50,20,0.01,0.15,1e-05,0.8737665300153449,0.94,0.8213405382144241,107.98,1.42,0.06,18.4753306003069,0.4320517554900256,0.1262334699846549,DRAD_SCORE,DRAD_SCORE,
RC,DRAD,1.0,20,300,50,20,0.01,0.15,1e-05,0.5531649477002606,0.96,0.5310383497922502,72.78,2.2,0.04,11.288868027224844,0.6596427839948305,0.3723625435831161,DRAD_SCORE,DRAD_SCORE,
RC,DRAD,1.0,40,300,50,20,0.01,0.15,1e-05,0.3438945012106461,0.94,0.3232608311380073,47.7,2.12,0.06,6.914985420823114,0.8137535702272352,0.4686467848495385,DRAD_SCORE,DRAD_SCORE,
RC,DRAD,1.0,60,270,50,20,0.01,0.15,1e-05,0.226447532166071,0.94,0.2128606802361067,30.16,1.54,0.06,4.577871008223922,0.9041426236956112,0.4834702923962056,DRAD_SCORE,DRAD_SCORE,
RC,DRAD,1.0,80,300,50,20,0.01,0.15,1e-05,0.1537437078594739,1.0,0.1537437078594739,19.84,0.84,0.0,3.213909393176424,0.959025221364304,0.4701423845225144,DRAD_SCORE,DRAD_SCORE,
RC,DRAD,1.0,100,300,50,20,0.01,0.15,1e-05,0.1352561082964401,0.98,0.1325509861305113,16.86,0.72,0.02,2.758329407853721,0.9677310058163217,0.4323719458517799,DRAD_SCORE,DRAD_SCORE,
RC,DRAD-CF-MPC,0.25,0,210,50,20,0.01,0.15,1e-05,0.8161397771323489,0.92,0.750848594961761,101.58,2.06,0.08,17.322795542646976,0.4695091448639732,0.1838602228676511,NP,NP,zero_budget
RC,DRAD-CF-MPC,0.25,20,300,50,20,0.01,0.15,1e-05,0.4715686132041735,0.9,0.4244117518837561,60.0,1.96,0.1,9.771176205597628,0.7114453428772368,0.4403594889965221,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain
RC,DRAD-CF-MPC,0.25,40,270,50,20,0.01,0.15,1e-05,0.1693522743973017,1.0,0.1693522743973017,20.34,1.22,0.0,3.912859119633589,0.9188723669846816,0.5933198040019273,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
RC,DRAD-CF-MPC,0.25,60,300,50,20,0.01,0.15,1e-05,0.1159645954346154,1.0,0.1159645954346154,14.48,0.72,0.0,2.8322406078669236,0.9514462400878786,0.5525221278533654,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
RC,DRAD-CF-MPC,0.25,80,300,50,20,0.01,0.15,1e-05,0.103690190340315,0.98,0.1016163865335087,13.66,0.62,0.02,2.493138740900537,0.967822570692612,0.4979498942553805,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
RC,DRAD-CF-MPC,0.25,100,300,50,20,0.01,0.15,1e-05,0.0672994966757308,0.98,0.0659535067422162,8.6,0.42,0.02,1.8748934567845017,0.9895960201978014,0.4663502516621345,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
RC,DRAD-CF-MPC,0.5,0,210,50,20,0.01,0.15,1e-05,0.8468791908153301,0.92,0.7791288555501038,106.32,2.0,0.08,17.937583816306606,0.4495285259700353,0.1531208091846698,NP,NP,zero_budget
