node_type,pattern,attack_information_ratio,defense_budget,T_opt,n_runs,infection_rate,activation_rate,detection_rate,PAS_at_T_opt,PS_at_T_opt,EP_max,mean_active_infectious,mean_exposed,mean_detected,mean_affected_power_nodes,mean_affected_capacity,RT,RI,RE
RANDOM,DCAC,1.0,60,240,40,0.01,0.15,1e-05,0.6156593317471418,0.95,0.5848763651597847,67.925,1.625,0.05,65.675,5980.485000000001,10.72741744160484,0.6568214343643579,0.2402129176580363
RANDOM,DCAC,1.0,100,300,40,0.01,0.15,1e-05,0.3232413142185485,1.0,0.3232413142185485,32.3,1.175,0.0,32.3,3462.38,5.202137084841131,0.8735131871328836,0.3383793428907257
RANDOM,DCDC,0.25,20,300,40,0.01,0.15,1e-05,0.7341462006766729,0.85,0.624024270575172,99.275,1.175,0.15,88.5,6216.085,14.655119332586116,0.5398049695601624,0.2215448327694392
RANDOM,DCDC,0.25,40,300,40,0.01,0.15,1e-05,0.6691823516615876,0.9,0.6022641164954289,90.475,1.45,0.1,82.975,5472.4800000000005,12.509936448579309,0.601031471419968,0.2362983202417231
RANDOM,DCDC,0.25,60,300,40,0.01,0.15,1e-05,0.5916083476467997,0.95,0.5620279302644597,76.85,1.4,0.05,74.4,4862.825,10.347411892819435,0.6724545740295802,0.2552447827207501
RANDOM,DCDC,0.25,100,300,40,0.01,0.15,1e-05,0.239362164539949,0.975,0.2333781104264503,31.8,1.275,0.025,31.65,1936.2,4.1117081390193375,0.922933840557483,0.3803189177300254
RANDOM,DCDC,0.5,20,300,40,0.01,0.15,1e-05,0.7223898276278895,0.825,0.5959716077930088,102.175,0.725,0.175,87.325,6018.295,14.436450793878745,0.5469466120418718,0.2313418103100921
RANDOM,DCDC,0.5,40,300,40,0.01,0.15,1e-05,0.692685607568429,0.9,0.6234170468115862,92.35,1.025,0.1,84.85,5754.8150000000005,12.914192450176978,0.5857543550805211,0.219510280308265
RANDOM,DCDC,0.5,60,240,40,0.01,0.15,1e-05,0.5054915152166718,0.975,0.492854227336255,65.7,1.7,0.025,63.8,4173.620000000001,8.986765940423416,0.7292126780690438,0.3090678029895801
RANDOM,DCDC,0.5,100,300,40,0.01,0.15,1e-05,0.26778174470179,0.9,0.241003570231611,37.575,1.3,0.1,35.0,2178.5950000000003,4.481162681123271,0.9047254844783968,0.3661091276491049
RANDOM,DCDC,1.0,20,240,40,0.01,0.15,1e-05,0.775125750585685,0.925,0.7169913192917586,97.975,1.25,0.075,93.65,6631.725,15.41733896089374,0.5146682621193047,0.1873952078452625
RANDOM,DCDC,1.0,40,240,40,0.01,0.15,1e-05,0.5893187651828964,0.875,0.5156539195350344,80.075,1.925,0.125,73.95,4878.245000000001,11.136282761145818,0.6519428026311174,0.293343739155074
RANDOM,DCDC,1.0,60,300,40,0.01,0.15,1e-05,0.5819315111990501,0.925,0.5382866478591214,77.075,1.55,0.075,73.2,4797.969999999999,10.19451787694499,0.6772445177206174,0.2612928055005937
RANDOM,DCDC,1.0,100,300,40,0.01,0.15,1e-05,0.239362164539949,0.975,0.2333781104264503,31.8,1.275,0.025,31.65,1936.2,4.1117081390193375,0.922933840557483,0.3803189177300254
RANDOM,DDAC,0.25,20,240,40,0.01,0.15,1e-05,0.7775526640575601,0.9,0.699797397651804,94.7,1.85,0.1,87.05,6667.125,15.46247955147062,0.512590768362586,0.1853727799520332
RANDOM,DDAC,0.25,40,240,40,0.01,0.15,1e-05,0.7035556927506824,0.975,0.6859668004319154,77.525,1.65,0.025,75.95,6124.3150000000005,13.101157915311736,0.5816887997120566,0.2117459337495126
RANDOM,DDAC,0.25,60,240,40,0.01,0.15,1e-05,0.5436628107426213,0.975,0.5300712404740558,56.95,1.85,0.025,56.625,4667.6050000000005,9.589872409733417,0.7032181734404618,0.2852107432858616
RANDOM,DDAC,0.25,100,300,40,0.01,0.15,1e-05,0.3763407222646374,0.975,0.3669322042080215,37.7,1.35,0.025,36.875,3387.155,5.892429389440286,0.8481096247444609,0.3118296388676812
RANDOM,DDAC,0.5,20,180,40,0.01,0.15,1e-05,0.7189226369261055,0.95,0.6829765050798001,82.35,2.175,0.05,78.35,6201.975,14.37196104682556,0.5517002859980316,0.2342311358949122
RANDOM,DDAC,0.5,40,240,40,0.01,0.15,1e-05,0.6913190306682282,0.9,0.6221871276014054,82.9,1.5,0.1,76.1,6006.6050000000005,12.890687327493524,0.5866426300656516,0.2204864066655512
RANDOM,DDAC,0.5,60,300,40,0.01,0.15,1e-05,0.626579345112432,0.875,0.5482569269733779,73.225,1.525,0.125,68.35,5341.7,10.899953652776428,0.6452234256769193,0.23338790930473
RANDOM,DDAC,0.5,100,300,40,0.01,0.15,1e-05,0.3163099682387495,0.975,0.3084022190327807,31.8,1.275,0.025,31.65,2798.4700000000003,5.112029587103744,0.8777033467562599,0.3418450158806252
RANDOM,DDAC,1.0,20,300,40,0.01,0.15,1e-05,0.8456196373442492,0.9,0.7610576736098242,103.475,0.775,0.1,97.475,7241.38,16.728525254603035,0.468347235726238,0.1286503022131257
RANDOM,DDAC,1.0,40,240,40,0.01,0.15,1e-05,0.7347590649121665,0.925,0.679652135043754,85.55,1.45,0.075,80.75,6268.925,13.637855916489263,0.5594066078070918,0.1894578107770239
RANDOM,DDAC,1.0,60,240,40,0.01,0.15,1e-05,0.6116291195148531,0.95,0.5810476635391104,68.05,1.9,0.05,64.625,5314.160000000001,10.66374008833468,0.6594410723153455,0.2427318003032167
RANDOM,DDAC,1.0,100,300,40,0.01,0.15,1e-05,0.3763407222646374,0.975,0.3669322042080215,37.7,1.35,0.025,36.875,3387.155,5.892429389440286,0.8481096247444609,0.3118296388676812
RANDOM,DDDC,0.25,20,300,40,0.01,0.15,1e-05,0.7984069822572876,0.9,0.7185662840315589,102.675,1.125,0.1,95.55,6813.045000000001,15.850369869985547,0.499035461532763,0.1679941814522604
RANDOM,DDDC,0.25,40,240,40,0.01,0.15,1e-05,0.6352696284611075,0.95,0.603506147038052,77.725,2.05,0.05,75.825,5584.344999999999,11.926637609531047,0.6250747415002802,0.2605216939563518
RANDOM,DDDC,0.25,60,300,40,0.01,0.15,1e-05,0.5578911551642022,0.9,0.502102039647782,70.2,1.425,0.1,67.775,4935.075,9.814680251594394,0.6913707491432686,0.2763180280223736
RANDOM,DDDC,0.25,100,300,40,0.01,0.15,1e-05,0.2712189355590071,0.925,0.2508775153920816,36.625,1.225,0.075,34.225,2548.9,4.525846162267094,0.9064522719260252,0.3643905322204964
RANDOM,DDDC,0.5,20,240,40,0.01,0.15,1e-05,0.7896319829481631,0.95,0.7501503838007548,97.975,1.375,0.05,95.125,6830.115,15.687154882835832,0.505739211083694,0.1753066808765307
RANDOM,DDDC,0.5,40,240,40,0.01,0.15,1e-05,0.6423265252844296,0.925,0.5941520358880974,83.85,1.925,0.075,77.525,5741.635,12.048016234892188,0.6194877585651208,0.2554810533682646
RANDOM,DDDC,0.5,60,300,40,0.01,0.15,1e-05,0.584951494812147,0.95,0.5557039200715397,74.85,1.55,0.05,71.975,5192.15,10.242233618031923,0.6767815283721044,0.259405315742408
RANDOM,DDDC,0.5,100,300,40,0.01,0.15,1e-05,0.2625502217775451,0.975,0.2559864662331065,34.8,0.9,0.025,33.65,2374.005,4.413152883108087,0.9125986231850928,0.3687248891112274
RANDOM,DDDC,1.0,20,240,40,0.01,0.15,1e-05,0.7556815347615895,0.9,0.6801133812854305,97.525,1.375,0.1,91.175,6523.575,15.055676546565564,0.5268070024049669,0.2035987210320088
RANDOM,DDDC,1.0,40,300,40,0.01,0.15,1e-05,0.7487325213108305,0.95,0.7112958952452889,93.825,0.925,0.05,91.725,6432.5,13.878199366546283,0.5513238611479602,0.1794767704922639
RANDOM,DDDC,1.0,60,240,40,0.01,0.15,1e-05,0.515143871720732,0.975,0.5022652749277137,63.7,1.65,0.025,61.9,4642.280000000001,9.139273173187568,0.7236564833815242,0.3030350801745424
RANDOM,DDDC,1.0,100,300,40,0.01,0.15,1e-05,0.2712189355590071,0.925,0.2508775153920816,36.625,1.225,0.075,34.225,2548.9,4.525846162267094,0.9064522719260252,0.3643905322204964
RANDOM,RC,0.25,20,240,40,0.01,0.15,1e-05,0.7149674339115617,0.925,0.6613448763681946,89.1,1.85,0.075,83.9,6095.865000000001,14.298394270755043,0.5537711679574849,0.237527138407032
RANDOM,RC,0.25,40,240,40,0.01,0.15,1e-05,0.5925096517528764,0.95,0.5628841691652325,72.05,1.85,0.05,70.425,4904.1050000000005,11.191166010149471,0.6528687263606303,0.2910645344622312
RANDOM,RC,0.25,60,300,40,0.01,0.15,1e-05,0.5649791950110398,0.825,0.4661078358841077,74.6,1.5,0.175,66.05,4660.07,9.92667128117443,0.6822635232428242,0.2718880031181001
RANDOM,RC,0.25,100,300,40,0.01,0.15,1e-05,0.264917166321751,0.9,0.2384254496895759,33.95,0.95,0.1,31.025,2045.5699999999997,4.443923162182764,0.9082666258663468,0.3675414168391245
RANDOM,RC,0.5,20,300,40,0.01,0.15,1e-05,0.8200149507987977,0.9,0.738013455718918,105.425,0.775,0.1,97.075,6889.375,16.252278084857643,0.4849902819807813,0.1499875410010018
RANDOM,RC,0.5,40,240,40,0.01,0.15,1e-05,0.6571649414049401,0.925,0.6078775707995696,82.25,1.475,0.075,78.225,5433.92,12.303236992164967,0.6098427880867889,0.244882184710757
RANDOM,RC,0.5,60,300,40,0.01,0.15,1e-05,0.6273267569109894,0.925,0.5802772501426652,76.15,1.5,0.075,73.15,5267.76,10.911762759193632,0.647737608007857,0.2329207769306316
RANDOM,RC,0.5,100,300,40,0.01,0.15,1e-05,0.2782120641254514,1.0,0.2782120641254514,32.3,1.175,0.0,32.3,2255.72,4.616756833630869,0.900217826039556,0.3608939679372743
RANDOM,RC,1.0,20,240,40,0.01,0.15,1e-05,0.8227154523689325,0.95,0.7815796797504858,101.0,1.025,0.05,97.15,7044.12,16.302507414062145,0.4842349559601938,0.1477371230258895
RANDOM,RC,1.0,40,300,40,0.01,0.15,1e-05,0.7238963792696383,0.9,0.6515067413426745,90.275,1.025,0.1,84.7,6136.639999999999,13.451017723437776,0.5654673534747351,0.1972168719502584
RANDOM,RC,1.0,60,300,40,0.01,0.15,1e-05,0.6094925924297834,0.95,0.5790179628082942,73.7,1.55,0.05,71.725,5095.89,10.629982960390578,0.6608298149206409,0.2440671297313854
RANDOM,RC,1.0,100,300,40,0.01,0.15,1e-05,0.2862369759282034,0.95,0.2719251271317932,34.775,1.25,0.05,33.375,2334.9700000000003,4.721080687066644,0.893528776045415,0.3568815120358983
