mode,pattern,attack_information_ratio,defense_budget,T_opt,n_runs,lookahead_runs,infection_rate,activation_rate,detection_rate,PAS_at_T_opt,PS_at_T_opt,EP_max,mean_active_infectious,mean_exposed,mean_detected,RT,RI,RE,selected_policy_mode,safe_guard_mode,best_before_guard_mode
NO_CF,RC,1.0,60,300,30,10,0.01,0.15,1e-05,0.1420674019691493,1.0,0.1420674019691493,17.166666666666668,0.5666666666666667,0.0,3.2446649511125587,0.945048744005022,0.5362078737692817,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_CF,RC,1.0,80,270,30,10,0.01,0.15,1e-05,0.0863743180254925,1.0,0.0863743180254925,10.533333333333331,0.6333333333333333,0.0,2.243790179567093,0.9771615319492084,0.5075698233191708,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_CF,RC,1.0,100,300,30,10,0.01,0.15,1e-05,0.0952749354676166,1.0,0.0952749354676166,12.0,0.5333333333333333,0.0,2.2385741610790166,0.9760188731615193,0.4523625322661916,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_MPC,DCAC,0.25,0,210,30,10,0.01,0.15,1e-05,0.8492398597605354,0.9333333333333332,0.7926238691098331,103.53333333333332,1.7333333333333334,0.0666666666666666,17.98479719521071,0.4479940911556518,0.1507601402394644,NP,zero_budget,NP
NO_MPC,DCAC,0.25,20,300,30,10,0.01,0.15,1e-05,0.5851058783374677,0.9666666666666668,0.5656023490595522,70.7,1.8666666666666667,0.0333333333333333,11.8829693370769,0.6390145124139792,0.3457451013854436,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCAC,0.25,40,270,30,10,0.01,0.15,1e-05,0.2963334516960011,0.9666666666666668,0.2864556699728011,36.53333333333333,1.3666666666666667,0.0333333333333333,6.096935369171221,0.8437117065197913,0.5026189630742848,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCAC,0.25,60,300,30,10,0.01,0.15,1e-05,0.2588796578120687,1.0,0.2588796578120687,29.2,1.1666666666666667,0.0,5.0902985934306875,0.8846769560312199,0.4632002138674571,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCAC,0.25,80,300,30,10,0.01,0.15,1e-05,0.1670858966221955,1.0,0.1670858966221955,19.2,0.8666666666666667,0.0,3.406036911359615,0.94755210472329,0.4627300574321136,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCAC,0.25,100,300,30,10,0.01,0.15,1e-05,0.1482698408507114,1.0,0.1482698408507114,15.166666666666666,0.5666666666666667,0.0,2.927507931059249,0.964875848946387,0.4258650795746442,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCAC,0.5,0,210,30,10,0.01,0.15,1e-05,0.8757648565512695,0.9333333333333332,0.8173805327811848,106.96666666666668,1.3333333333333333,0.0666666666666666,18.51529713102538,0.4307528432416749,0.1242351434487306,NP,zero_budget,NP
NO_MPC,DCAC,0.5,20,300,30,10,0.01,0.15,1e-05,0.4994292646362807,0.9666666666666668,0.482781622481738,58.766666666666666,2.6666666666666665,0.0333333333333333,10.289384322234822,0.6947043113197507,0.417142279469766,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCAC,0.5,40,300,30,10,0.01,0.15,1e-05,0.331072722211199,1.0,0.331072722211199,39.43333333333333,1.7,0.0,6.694450822032625,0.822674238870667,0.4778051984205721,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCAC,0.5,60,300,30,10,0.01,0.15,1e-05,0.2468720101992157,1.0,0.2468720101992157,29.233333333333334,1.3333333333333333,0.0,4.90057776114761,0.8923631106868978,0.47070499362549,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCAC,0.5,80,270,30,10,0.01,0.15,1e-05,0.1588812655597285,1.0,0.1588812655597285,17.2,0.9,0.0,3.2878902240600913,0.956295518600752,0.4672881858001508,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCAC,0.5,100,300,30,10,0.01,0.15,1e-05,0.1844304882444131,1.0,0.1844304882444131,18.466666666666665,1.0666666666666669,0.0,3.3975963471773705,0.9495765861985944,0.4077847558777934,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCAC,1.0,0,180,30,10,0.01,0.15,1e-05,0.8452029329532696,0.9333333333333332,0.788856070756385,98.66666666666669,1.5,0.0666666666666666,17.90405865906539,0.4506180935803747,0.1547970670467305,NP,zero_budget,NP
NO_MPC,DCAC,1.0,20,300,30,10,0.01,0.15,1e-05,0.4701703000468213,0.9333333333333332,0.4388256133770332,56.2,2.1333333333333333,0.0666666666666666,9.745167580870875,0.7130559716362327,0.4415247499609823,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCAC,1.0,40,270,30,10,0.01,0.15,1e-05,0.2621557354443551,0.9666666666666668,0.2534172109295433,33.43333333333333,1.2333333333333334,0.0333333333333333,5.509078649642907,0.8674335317765672,0.5270316175397464,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCAC,1.0,60,300,30,10,0.01,0.15,1e-05,0.2399180904593091,0.9666666666666668,0.2319208207773321,30.133333333333333,1.8,0.0333333333333333,4.790705829257084,0.892788880736728,0.4750511934629318,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCAC,1.0,80,270,30,10,0.01,0.15,1e-05,0.1628599738767705,0.9666666666666668,0.1574313080808781,19.1,0.8333333333333334,0.0333333333333333,3.3451836238254953,0.9441542818723392,0.465077792290683,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCAC,1.0,100,300,30,10,0.01,0.15,1e-05,0.1383668881382909,1.0,0.1383668881382909,13.833333333333334,0.5666666666666667,0.0,2.798769545797783,0.9718523357915384,0.4308165559308544,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCDC,0.25,0,210,30,10,0.01,0.15,1e-05,0.7888031409682305,0.9333333333333332,0.7362162649036817,103.53333333333332,1.7333333333333334,0.0666666666666666,16.776062819364608,0.4872779583706501,0.2111968590317695,NP,zero_budget,NP
NO_MPC,DCDC,0.25,20,300,30,10,0.01,0.15,1e-05,0.5682238309895705,0.9,0.5114014478906135,81.16666666666667,2.566666666666667,0.1,11.568963256406011,0.6486545098567792,0.3598134741753579,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCDC,0.25,40,300,30,10,0.01,0.15,1e-05,0.3928532393479393,0.9666666666666668,0.3797581313696747,54.766666666666666,2.1,0.0333333333333333,7.757075716784557,0.783312061090506,0.4336762576086146,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCDC,0.25,60,300,30,10,0.01,0.15,1e-05,0.249799934756436,1.0,0.249799934756436,33.7,1.4,0.0,4.946838969151688,0.8925013020656298,0.4688750407772274,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCDC,0.25,80,270,30,10,0.01,0.15,1e-05,0.1565766969473508,1.0,0.1565766969473508,20.8,0.9333333333333332,0.0,3.254704436041851,0.9593329969570784,0.4685685016959161,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCDC,0.25,100,300,30,10,0.01,0.15,1e-05,0.1301098256053448,0.9666666666666668,0.1257728314185,18.5,0.9666666666666668,0.0333333333333333,2.6914277328694833,0.9734928143364248,0.4349450871973275,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCDC,0.5,0,210,30,10,0.01,0.15,1e-05,0.8239624827021348,0.9333333333333332,0.7690316505219925,106.96666666666668,1.3333333333333333,0.0666666666666666,17.479249654042697,0.4644243862436123,0.176037517297865,NP,zero_budget,NP
NO_MPC,DCDC,0.5,20,300,30,10,0.01,0.15,1e-05,0.5606529097077784,0.8666666666666667,0.4858991884134079,83.43333333333334,2.1666666666666665,0.1333333333333333,11.428144120564678,0.6529089420232774,0.366122575243518,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCDC,0.5,40,300,30,10,0.01,0.15,1e-05,0.3613145431906384,0.9666666666666668,0.3492707250842837,52.8,1.6,0.0333333333333333,7.214610142878981,0.8035707595878367,0.4562038977209725,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCDC,0.5,60,270,30,10,0.01,0.15,1e-05,0.2970709202456946,1.0,0.2970709202456946,40.5,1.8666666666666667,0.0,5.693720539881976,0.8633542714516469,0.4393306748464408,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCDC,0.5,80,300,30,10,0.01,0.15,1e-05,0.158230749859755,0.9333333333333332,0.147682033202438,24.066666666666663,0.7666666666666667,0.0666666666666666,3.278522797980473,0.9544358885765092,0.4676495834112472,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCDC,0.5,100,300,30,10,0.01,0.15,1e-05,0.1449872130316293,0.9666666666666668,0.140154305930575,21.033333333333335,0.9666666666666668,0.0333333333333333,2.8848337694111823,0.9732680474154344,0.4275063934841853,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCDC,1.0,0,300,30,10,0.01,0.15,1e-05,0.8495867949107023,0.8666666666666667,0.7363085555892753,115.8,0.2666666666666666,0.1333333333333333,17.991735898214042,0.4477685833080436,0.1504132050892979,NP,zero_budget,NP
NO_MPC,DCDC,1.0,20,300,30,10,0.01,0.15,1e-05,0.5488821961211755,0.8666666666666667,0.4756979033050187,83.33333333333333,2.2333333333333334,0.1333333333333333,11.209208847853867,0.6605599058545693,0.3759315032323538,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCDC,1.0,40,300,30,10,0.01,0.15,1e-05,0.4054431870479078,0.9666666666666668,0.3919284141463109,57.46666666666667,1.7333333333333334,0.0333333333333333,7.9736228172240144,0.7745572572649743,0.4246834378229229,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCDC,1.0,60,300,30,10,0.01,0.15,1e-05,0.2695801324246681,0.9666666666666668,0.2605941280105125,38.833333333333336,1.9666666666666663,0.0333333333333333,5.259366092309756,0.8801514531705473,0.4565124172345824,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCDC,1.0,80,300,30,10,0.01,0.15,1e-05,0.1706388354148999,0.9666666666666668,0.1649508742344032,25.8,1.2,0.0333333333333333,3.457199229974559,0.9468104284721068,0.4607562025472778,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DCDC,1.0,100,300,30,10,0.01,0.15,1e-05,0.1355789007965153,0.9666666666666668,0.1310596041032981,19.766666666666666,1.0333333333333334,0.0333333333333333,2.7625257103547,0.9775078072616348,0.4322105496017424,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDAC,0.25,0,210,30,10,0.01,0.15,1e-05,0.851492712148798,0.9333333333333332,0.7947265313388782,103.53333333333332,1.7333333333333334,0.0666666666666666,18.02985424297596,0.4465297371032812,0.148507287851202,NP,zero_budget,NP
NO_MPC,DDAC,0.25,20,300,30,10,0.01,0.15,1e-05,0.5877653368906862,0.9666666666666668,0.56817315899433,68.56666666666666,2.066666666666667,0.0333333333333333,11.932435266166763,0.6372858643543872,0.3435288859244281,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDAC,0.25,40,300,30,10,0.01,0.15,1e-05,0.2838934594733736,1.0,0.2838934594733736,32.233333333333334,1.6666666666666667,0.0,5.8829675029420265,0.851775560875376,0.5115046718047332,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDAC,0.25,60,300,30,10,0.01,0.15,1e-05,0.2600479855671472,1.0,0.2600479855671472,29.033333333333335,1.4333333333333331,0.0,5.108758171960926,0.8841905750540794,0.462470009020533,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDAC,0.25,80,240,30,10,0.01,0.15,1e-05,0.1719608392434615,1.0,0.1719608392434615,17.233333333333334,0.9,0.0,3.4762360851058465,0.9458402340050154,0.4600217559758547,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDAC,0.25,100,300,30,10,0.01,0.15,1e-05,0.1817177300627323,1.0,0.1817177300627323,17.9,0.9333333333333332,0.0,3.362330490815521,0.9479777750535272,0.4091411349686338,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDAC,0.5,0,210,30,10,0.01,0.15,1e-05,0.8725459323855989,0.9333333333333332,0.8143762035598923,106.96666666666668,1.3333333333333333,0.0666666666666666,18.450918647711976,0.4328451439493607,0.1274540676144012,NP,zero_budget,NP
NO_MPC,DDAC,0.5,20,300,30,10,0.01,0.15,1e-05,0.504209512757718,0.9,0.4537885614819462,63.36666666666667,2.2666666666666666,0.1,10.378296937293555,0.6902638167074833,0.4131587393685683,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDAC,0.5,40,270,30,10,0.01,0.15,1e-05,0.2973648453336839,0.9666666666666668,0.2874526838225612,36.8,1.8333333333333333,0.0333333333333333,6.114675339739364,0.8432355103516828,0.5018822533330829,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDAC,0.5,60,300,30,10,0.01,0.15,1e-05,0.2387379737574851,0.9666666666666668,0.2307800412989022,28.033333333333335,1.1666666666666667,0.0333333333333333,4.772059985368264,0.8961870586517368,0.4757887664015718,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDAC,0.5,80,300,30,10,0.01,0.15,1e-05,0.1542558747205991,1.0,0.1542558747205991,16.466666666666665,0.8333333333333334,0.0,3.2212845959766274,0.9528946384859645,0.4698578473774449,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDAC,0.5,100,300,30,10,0.01,0.15,1e-05,0.1722111652278199,1.0,0.1722111652278199,16.866666666666667,1.0666666666666669,0.0,3.238745147961659,0.955123217455558,0.41389441738609,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDAC,1.0,0,180,30,10,0.01,0.15,1e-05,0.8417701726709238,0.9333333333333332,0.7856521611595289,98.66666666666669,1.5,0.0666666666666666,17.835403453418476,0.4528493877638995,0.1582298273290761,NP,zero_budget,NP
NO_MPC,DDAC,1.0,20,300,30,10,0.01,0.15,1e-05,0.4856228750416649,0.8666666666666667,0.420873158369443,62.13333333333333,2.966666666666667,0.1333333333333333,10.032585475774969,0.701678464556251,0.4286476041319459,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDAC,1.0,40,300,30,10,0.01,0.15,1e-05,0.3223802045444272,0.9666666666666668,0.3116341977262796,39.03333333333333,1.6666666666666667,0.0333333333333333,6.544939518164147,0.8273320056973394,0.4840141396111235,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDAC,1.0,60,300,30,10,0.01,0.15,1e-05,0.1788428303758843,0.9666666666666668,0.1728814026966882,20.333333333333332,1.1333333333333333,0.0333333333333333,3.825716719938974,0.9323482071842064,0.5132232310150723,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDAC,1.0,80,270,30,10,0.01,0.15,1e-05,0.1665783269049125,0.9666666666666668,0.1610257160080821,18.033333333333335,0.8333333333333334,0.0333333333333333,3.398727907430741,0.9451684673893108,0.463012040608382,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDAC,1.0,100,300,30,10,0.01,0.15,1e-05,0.1638390825936263,1.0,0.1638390825936263,16.2,1.2333333333333334,0.0,3.1299080737171425,0.9585761015224742,0.4180804587031868,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDDC,0.25,0,210,30,10,0.01,0.15,1e-05,0.8048296372641389,0.9333333333333332,0.7511743281131963,103.53333333333332,1.7333333333333334,0.0666666666666666,17.09659274528278,0.4768607357783097,0.195170362735861,NP,zero_budget,NP
NO_MPC,DDDC,0.25,20,300,30,10,0.01,0.15,1e-05,0.5383630012827675,0.9333333333333332,0.502472134530583,72.56666666666666,2.9,0.0666666666666666,11.013551823859476,0.6687307158328679,0.3846974989310271,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDDC,0.25,40,300,30,10,0.01,0.15,1e-05,0.3652258488572878,0.9333333333333332,0.3408774589334686,52.733333333333334,1.9333333333333331,0.0666666666666666,7.281884600345352,0.7992844494660396,0.4534101079590801,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDDC,0.25,60,300,30,10,0.01,0.15,1e-05,0.3058537545129409,0.9666666666666668,0.2956586293625095,42.53333333333333,1.9666666666666663,0.0333333333333333,5.832489321304466,0.8546110373359351,0.4338414034294119,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDDC,0.25,80,300,30,10,0.01,0.15,1e-05,0.170082803889178,0.9333333333333332,0.1587439502965661,24.733333333333334,1.3,0.0666666666666666,3.4491923760041634,0.9494992191393165,0.4610651089504566,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDDC,0.25,100,300,30,10,0.01,0.15,1e-05,0.1435597234192312,0.9666666666666668,0.1387743993052568,18.933333333333337,0.9333333333333332,0.0333333333333333,2.8662764044500055,0.9663831103927192,0.4282201382903844,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDDC,0.5,0,210,30,10,0.01,0.15,1e-05,0.8347348731504167,0.9333333333333332,0.7790858816070556,106.96666666666668,1.3333333333333333,0.0666666666666666,17.694697463008332,0.4574223324522292,0.1652651268495832,NP,zero_budget,NP
NO_MPC,DDDC,0.5,20,270,30,10,0.01,0.15,1e-05,0.5577820651168034,1.0,0.5577820651168034,73.56666666666666,2.3333333333333335,0.0,11.37474641117254,0.6574416576740778,0.3685149457359972,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDDC,0.5,40,270,30,10,0.01,0.15,1e-05,0.3644532655190165,0.9333333333333332,0.3401563811510821,55.266666666666666,2.6333333333333333,0.0666666666666666,7.268596166927086,0.8003749184269471,0.4539619532007025,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDDC,0.5,60,300,30,10,0.01,0.15,1e-05,0.294823938140314,1.0,0.294823938140314,39.96666666666667,1.6,0.0,5.658218222616962,0.8652356102082657,0.4407350386623037,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDDC,0.5,80,270,30,10,0.01,0.15,1e-05,0.213582052477736,1.0,0.213582052477736,28.7,1.0,0.0,4.075581555679398,0.925110042531428,0.4368988597345911,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDDC,0.5,100,300,30,10,0.01,0.15,1e-05,0.1684567233880496,0.9666666666666668,0.1628414992751146,22.266666666666666,1.1,0.0333333333333333,3.189937404044645,0.9607479035269604,0.4157716383059752,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDDC,1.0,0,300,30,10,0.01,0.15,1e-05,0.8538696240612027,0.8666666666666667,0.7400203408530424,115.8,0.2666666666666666,0.1333333333333333,18.07739248122405,0.4449847443602183,0.1461303759387975,NP,zero_budget,NP
NO_MPC,DDDC,1.0,20,300,30,10,0.01,0.15,1e-05,0.5952904190986948,0.9,0.5357613771888253,81.13333333333334,2.1,0.1,12.072401795235724,0.6310612275858484,0.337257984084421,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDDC,1.0,40,300,30,10,0.01,0.15,1e-05,0.3918688703728118,0.9666666666666668,0.3788065746937181,55.4,1.7333333333333334,0.0333333333333333,7.7401445704123635,0.783951900924339,0.4343793783051344,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDDC,1.0,60,300,30,10,0.01,0.15,1e-05,0.2967058013431705,1.0,0.2967058013431705,40.5,1.9,0.0,5.687951661222095,0.86411998477891,0.4395588741605185,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDDC,1.0,80,270,30,10,0.01,0.15,1e-05,0.1885557889406423,1.0,0.1885557889406423,25.766666666666666,1.2333333333333334,0.0,3.7152033607452495,0.944568463959881,0.4508023394774209,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,DDDC,1.0,100,300,30,10,0.01,0.15,1e-05,0.1650525594754543,0.9666666666666668,0.1595508074929391,22.433333333333337,1.3,0.0333333333333333,3.1456832731809063,0.9648749305275016,0.4174737202622729,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,RC,0.25,0,210,30,10,0.01,0.15,1e-05,0.8230791309904278,0.9333333333333332,0.7682071889243993,103.53333333333332,1.7333333333333334,0.0666666666666666,17.461582619808556,0.4649985648562219,0.1769208690095722,NP,zero_budget,NP
NO_MPC,RC,0.25,20,300,30,10,0.01,0.15,1e-05,0.509779319869579,0.8666666666666667,0.4418087438869685,71.4,1.6666666666666667,0.1333333333333333,10.481895349574172,0.6859767754181069,0.4085172334420174,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,RC,0.25,40,270,30,10,0.01,0.15,1e-05,0.3406317829164092,0.9666666666666668,0.3292773901525289,47.13333333333333,2.033333333333333,0.0333333333333333,6.858866666162241,0.8152181730818859,0.4709772979168505,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,RC,0.25,60,300,30,10,0.01,0.15,1e-05,0.254973502932429,0.9666666666666668,0.2464743861680147,34.9,1.5333333333333334,0.0333333333333333,5.028581346332379,0.8836939156870034,0.4656415606672317,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,RC,0.25,80,300,30,10,0.01,0.15,1e-05,0.1678405746323848,0.9666666666666668,0.1622458888113053,21.533333333333335,1.3333333333333333,0.0333333333333333,3.416904274706341,0.9496474745177946,0.4623107918708973,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,RC,0.25,100,300,30,10,0.01,0.15,1e-05,0.1164935149723109,1.0,0.1164935149723109,14.666666666666666,0.5666666666666667,0.0,2.5144156946400433,0.9767000274725728,0.4417532425138445,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,RC,0.5,0,210,30,10,0.01,0.15,1e-05,0.8503891742154046,0.9333333333333332,0.7936965626010443,106.96666666666668,1.3333333333333333,0.0666666666666666,18.0077834843081,0.4472470367599869,0.1496108257845952,NP,zero_budget,NP
NO_MPC,RC,0.5,20,300,30,10,0.01,0.15,1e-05,0.4950072205173745,0.8666666666666667,0.4290062577817246,70.86666666666666,2.4,0.1333333333333333,10.207134301623167,0.6955786399970398,0.4208273162355212,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,RC,0.5,40,270,30,10,0.01,0.15,1e-05,0.3110102786933384,0.9333333333333332,0.2902762601137825,45.233333333333334,2.2,0.0666666666666666,6.349376793525423,0.833569250067193,0.4921355152190438,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,RC,0.5,60,300,30,10,0.01,0.15,1e-05,0.2127965173821608,0.9333333333333332,0.1986100828900168,30.8,1.3333333333333333,0.0666666666666666,4.362184974638142,0.911315541920874,0.4920021766361495,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,RC,0.5,80,270,30,10,0.01,0.15,1e-05,0.159056716493271,0.9666666666666668,0.1537548259434953,21.966666666666665,1.2333333333333334,0.0333333333333333,3.2904167175031036,0.952646980698866,0.4671907130592939,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,RC,0.5,100,300,30,10,0.01,0.15,1e-05,0.1343204629432306,1.0,0.1343204629432306,16.933333333333334,0.7333333333333333,0.0,2.7461660182619982,0.9728690394513256,0.4328397685283846,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,RC,1.0,0,180,30,10,0.01,0.15,1e-05,0.8096574524124842,0.9333333333333332,0.7556802889183186,98.66666666666669,1.5,0.0666666666666666,17.19314904824968,0.4737226559318852,0.1903425475875157,NP,zero_budget,NP
NO_MPC,RC,1.0,20,270,30,10,0.01,0.15,1e-05,0.4412815669735613,0.9333333333333332,0.4118627958419905,60.833333333333336,3.0,0.0666666666666666,9.207837145708242,0.7318336481338519,0.465598694188699,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,RC,1.0,40,300,30,10,0.01,0.15,1e-05,0.3036343378182696,0.9333333333333332,0.283392048630385,43.13333333333333,1.5666666666666669,0.0666666666666666,6.222510610474237,0.8391302182078164,0.4974040444155217,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,RC,1.0,60,300,30,10,0.01,0.15,1e-05,0.1974790614351308,1.0,0.1974790614351308,26.333333333333332,1.4666666666666666,0.0,4.120169170675068,0.9229245134131208,0.5015755866030432,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,RC,1.0,80,270,30,10,0.01,0.15,1e-05,0.1585957366179533,1.0,0.1585957366179533,20.5,1.0333333333333334,0.0,3.283778607298528,0.954016382832976,0.467446812990026,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_MPC,RC,1.0,100,300,30,10,0.01,0.15,1e-05,0.1347971068218336,1.0,0.1347971068218336,16.833333333333332,0.8,0.0,2.7523623886838373,0.9763735190843178,0.4326014465890831,DRAD_SCORE,no_mpc_direct_risk_score,DRAD_SCORE
NO_PHYSICS,DCAC,0.25,0,210,30,10,0.01,0.15,1e-05,0.8955880267251572,0.9666666666666668,0.8657350925009853,105.3,1.9666666666666663,0.0333333333333333,18.91176053450314,0.4178677826286477,0.1044119732748427,NP,zero_budget,NP
NO_PHYSICS,DCAC,0.25,20,270,30,10,0.01,0.15,1e-05,0.3913500671329727,1.0,0.3913500671329727,44.2,3.0,0.0,8.279111248673294,0.7656224563635676,0.5072082773891894,CDP,cdp_best,CDP
NO_PHYSICS,DCAC,0.25,40,300,30,10,0.01,0.15,1e-05,0.2053785862690439,1.0,0.2053785862690439,24.533333333333335,1.1333333333333333,0.0,4.532511683827555,0.8969286399831354,0.56758672409354,CDP,cdp_best,CDP
NO_PHYSICS,DCAC,0.25,60,270,30,10,0.01,0.15,1e-05,0.1187385158772629,1.0,0.1187385158772629,14.666666666666666,0.8,0.0,2.876068550860755,0.9524740464916016,0.5507884275767106,CDP,cdp_best,CDP
NO_PHYSICS,DCAC,0.25,80,270,30,10,0.01,0.15,1e-05,0.1372809924704189,1.0,0.1372809924704189,15.566666666666666,0.8666666666666667,0.0,2.9768462915740335,0.9542404117480732,0.4792883375164339,CDP,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_PHYSICS,DCAC,0.25,100,300,30,10,0.01,0.15,1e-05,0.1201331687932741,1.0,0.1201331687932741,12.1,0.5333333333333333,0.0,2.561731194312564,0.973389833734882,0.4399334156033629,CDP,switched_with_counterfactual_gain,CDP
